track_id,track_name,duration,primary_artists,language,track_url,track_image,download_url,spotify_track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
URuxt8q-,The Greatest,210,Sia,english,https://www.jiosaavn.com/song/the-greatest/JToeSQAIRh4,https://c.saavncdn.com/832/This-Is-Acting-Deluxe-Version-English-2016-150x150.jpg,https://aac.saavncdn.com/832/54f46d195029b2756f567bf9976e71dc_320.mp4,0EVG3d1RVbJjYh43fQDcR9,0.0899,0.731,168587,0.405,0.0,0,0.0696,-14.41,1,0.148,125.96,4,0.591
mmWRnIiu,Run the World (Girls),235,Beyoncé,english,https://www.jiosaavn.com/song/run-the-world-girls/HQU8Yxp5XkY,https://c.saavncdn.com/579/4-2012-150x150.jpg,https://aac.saavncdn.com/579/0bfe41055e47226352edc449355a20bd_320.mp4,1uXbwHHfgsXcUKfSZw5ZJ0,0.00496,0.732,236093,0.899,4.64e-05,0,0.372,-4.237,1,0.143,127.091,4,0.759
eE2GrGr7,"Shakira: Bzrp Music Sessions, Vol. 53",214,"Bizarrap, Shakira",spanish,https://www.jiosaavn.com/song/shakira%3a-bzrp-music-sessions-vol.-53/FS1ZdgZ3RQQ,https://c.saavncdn.com/988/Shakira-Bzrp-Music-Sessions-Vol-53-Spanish-2023-20230210205015-150x150.jpg,https://aac.saavncdn.com/988/64e98241157c762e787131444bf46119_320.mp4,4nrPB8O7Y7wsOCJdgXkthe,0.274,0.778,218289,0.632,0.0,2,0.0915,-5.6,0,0.0493,122.104,4,0.498
OixcjY6u,Boy's a liar Pt. 2,131,"PinkPantheress, Ice Spice",english,https://www.jiosaavn.com/song/boys-a-liar-pt.-2/PwETUh5pAUY,https://c.saavncdn.com/386/Boy-s-a-liar-Pt-2-English-2023-20230203165122-150x150.jpg,https://aac.saavncdn.com/386/f9d8ea7ba08ef8766e437ae05a356aa8_320.mp4,6AQbmUe0Qwf5PZnt4HmTXv,0.252,0.696,131013,0.809,0.000128,5,0.248,-8.254,1,0.05,132.962,4,0.857
ZSbAzFTm,I'm Good (Blue),175,"David Guetta, Bebe Rexha",english,https://www.jiosaavn.com/song/im-good-blue/KjsJcA52Y14,https://c.saavncdn.com/338/I-m-Good-Blue-English-2022-20220831102635-150x150.jpg,https://aac.saavncdn.com/338/f898bffdd1ed08c7e3eb512c382b9bde_320.mp4,4uUG5RXrOk84mYEfFvj3cK,0.00383,0.561,175238,0.965,7.07e-06,7,0.371,-3.673,0,0.0343,128.04,4,0.304
rmfm9ZDa,"I am not a woman, I'm a god",176,Halsey,english,https://www.jiosaavn.com/song/i-am-not-a-woman-im-a-god/AgUNXE1qc1I,https://c.saavncdn.com/238/If-I-Can-t-Have-Love-I-Want-Power-English-2021-20210826124851-150x150.jpg,https://aac.saavncdn.com/238/c84f923320667beb300f805de906d13e_320.mp4,3XKjZcgNYtvCmBpE1nX7Wn,0.00375,0.517,176413,0.7,0.0385,6,0.0634,-6.568,0,0.0452,179.986,4,0.518
0bE-gEaT,Superwoman,145,Meghan Trainor,english,https://www.jiosaavn.com/song/superwoman/QAouHBN1Vmc,https://c.saavncdn.com/188/Takin-It-Back-English-2022-20221015042009-150x150.jpg,https://aac.saavncdn.com/188/75c0991e8e105aa1744437861f5abd44_320.mp4,3boiDyuJbhgslZiDb753og,0.856,0.313,145501,0.433,0.0,8,0.152,-4.964,1,0.0343,182.2,4,0.192
46_WC8lJ,I Love Me,205,Demi Lovato,english,https://www.jiosaavn.com/song/i-love-me/RF40ZjcIW3k,https://c.saavncdn.com/759/I-Love-Me-English-2020-20200306051032-150x150.jpg,https://aac.saavncdn.com/759/d381d1a41b92576798e58641f770ee21_320.mp4,0pe2W6gQkx1P1InuHcKV9R,0.00265,0.667,203672,0.562,0.0,11,0.0842,-7.026,1,0.0497,150.09,4,0.712
vhmRKTLs,Lose You To Love Me,206,Selena Gomez,english,https://www.jiosaavn.com/song/lose-you-to-love-me/BgAGYz9ke0A,https://c.saavncdn.com/696/Rare-English-2020-20200109231737-150x150.jpg,https://aac.saavncdn.com/696/06b4919ae020b48cb16d50457a3a1feb_320.mp4,4l0Mvzj72xxOpRrp6h8nHi,0.556,0.488,206459,0.343,0.0,4,0.21,-8.985,1,0.0436,102.819,4,0.0978
19lUmkXS,Therefore I Am,174,Billie Eilish,english,https://www.jiosaavn.com/song/therefore-i-am/QVEHZBlbb2A,https://c.saavncdn.com/707/Happier-Than-Ever-English-2021-20210730053930-150x150.jpg,https://aac.saavncdn.com/707/4f9484136c2b31e14d8b0a582d5271cd_320.mp4,1ZIemhMsqWjFhLQitvsa7a,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716
IfF3kDWg,I AM WOMAN,232,Emmy Meli,english,https://www.jiosaavn.com/song/i-am-woman/OQ4tAh90YFQ,https://c.saavncdn.com/708/I-AM-WOMAN-English-2021-20211118091912-150x150.jpg,https://aac.saavncdn.com/708/ab480302ae80b9b27fff0b1f2f6fb524_320.mp4,3nOz1U41SZZ0N3fuUWr9nb,0.122,0.646,232813,0.471,0.0,10,0.125,-9.247,1,0.157,170.084,4,0.455
w9INaQZe,Sorry Not Sorry,203,Demi Lovato,english,https://www.jiosaavn.com/song/sorry-not-sorry/B1EifxVhbVY,https://c.saavncdn.com/241/Tell-Me-You-Love-Me-English-2017-20180630230813-150x150.jpg,https://aac.saavncdn.com/241/9e949da7ac150722ed8f5e1937254e57_320.mp4,0yvPEnB032fojLfVluFjUv,0.0242,0.706,203760,0.643,0.0,11,0.262,-6.929,0,0.234,143.931,4,0.885
jIyBUvOJ,IDGAF,218,Dua Lipa,english,https://www.jiosaavn.com/song/idgaf/GiEScyFGeHk,https://c.saavncdn.com/812/Dua-Lipa-English-2017-150x150.jpg,https://aac.saavncdn.com/812/96bed89f97e4a16d45d7243df0890261_320.mp4,76cy1WJvNGJTj78UqeA5zr,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51
vfmUBh3t,Anti-Hero,200,Taylor Swift,english,https://www.jiosaavn.com/song/anti-hero/Bg4GZDZYBEc,https://c.saavncdn.com/793/Midnights-English-2022-20221021103611-150x150.jpg,https://aac.saavncdn.com/793/aef49e92684137cf6af00b77dc823f76_320.mp4,0V3wPSX9ygBnCm8psDIegu,0.13,0.637,200690,0.643,1.8e-06,4,0.142,-6.571,1,0.0519,97.008,4,0.533
ROuBUJV2,brutal,144,Olivia Rodrigo,english,https://www.jiosaavn.com/song/brutal/IicecyF6YQE,https://c.saavncdn.com/443/SOUR-English-2021-20210622205946-150x150.jpg,https://aac.saavncdn.com/443/bc4d27149c1249ab10f62471ed01184b_320.mp4,6SRsiMl7w1USE4mFqrOhHC,0.0311,0.672,143747,0.526,1.37e-06,4,0.28,-6.446,1,0.0599,123.999,4,0.28
rxgZWbDn,I Like It,253,"Cardi B, Bad Bunny, J Balvin",spanish,https://www.jiosaavn.com/song/i-like-it/AhAMayNSc10,https://c.saavncdn.com/682/Invasion-of-Privacy-English-2018-20180405211610-150x150.jpg,https://aac.saavncdn.com/682/7c5ed4610236992b3c7c1f14755614e2_320.mp4,4njJE7Cs5R2vmszKMJWafD,0.101,0.815,253390,0.727,0.0,5,0.372,-3.998,0,0.128,136.045,4,0.649
xexdzLAV,Best Friend (feat. Doja Cat),155,Saweetie,english,https://www.jiosaavn.com/song/best-friend-feat.-doja-cat/CA0TVQ58dmU,https://c.saavncdn.com/200/Best-Friend-feat-Doja-Cat--English-2021-20210313073251-150x150.jpg,https://aac.saavncdn.com/200/8f4609b90e85f87dae8816c4cda34292_320.mp4,2etHQJxIbV0soyPhelVs9Y,0.00302,0.84,155884,0.766,3.61e-06,4,0.0684,-4.12,1,0.136,94.018,4,0.402
ZZPWmucE,Single Ladies (Put a Ring on It),193,Beyoncé,english,https://www.jiosaavn.com/song/single-ladies-put-a-ring-on-it/KjI7ZhlFVHY,https://c.saavncdn.com/937/I-AM-SASHA-FIERCE-2008-150x150.jpg,https://aac.saavncdn.com/937/a0949472ad8d18c5b985fc53245d613c_320.mp4,2ZBNclC5wm4GtiWaeh0DMx,0.0383,0.426,193213,0.584,0.0,1,0.188,-5.293,1,0.296,193.437,4,0.272
l-UJd-pR,Boss Bitch,134,Doja Cat,english,"https://www.jiosaavn.com/song/boss-bitch/HEU,exAdR2E",https://c.saavncdn.com/538/Boss-Bitch-English-2020-20200120060242-150x150.jpg,https://aac.saavncdn.com/538/3b1ca2e749b80fc9a11cde2bc53300ba_320.mp4,78qd8dvwea0Gosb6Fe6j3k,0.127,0.707,134240,0.955,0.0,10,0.202,-4.593,0,0.222,125.989,4,0.575
hlJModdT,Stronger (What Doesn't Kill You),221,Kelly Clarkson,english,https://www.jiosaavn.com/song/stronger-what-doesnt-kill-you/GAQhfBtUU2c,https://c.saavncdn.com/627/Stronger-2011-150x150.jpg,https://aac.saavncdn.com/627/44c83cccd4b08ec059226eb3a4cd8915_320.mp4,6D60klaHqbCl9ySc8VcRss,0.046,0.562,221947,0.939,0.0,0,0.112,-4.282,1,0.0475,116.044,4,0.684
LPDVRtU8,Woman Like Me,226,Little Mix,english,https://www.jiosaavn.com/song/woman-like-me/PDgvZyZEYgs,https://c.saavncdn.com/872/Woman-Like-Me-English-2018-20181008133902-150x150.jpg,https://aac.saavncdn.com/872/6a581438cfb12bc46b29506bd56be175_320.mp4,2c6xRsQBv7pynuhYhWoHxo,0.749,0.594,300248,0.37,3.2e-05,4,0.132,-10.561,0,0.173,145.601,4,0.329
nX5YHbjM,F**kin' Perfect (Radio Edit),214,P!nk,english,https://www.jiosaavn.com/song/f%2a%2akin-perfect-radio-edit/HjBeaDxSXX4,https://c.saavncdn.com/835/F-kin-Perfect-Perfect-2010-150x150.jpg,https://aac.saavncdn.com/835/4f3de3b1b5d95bbb24411ba1cde4e813_320.mp4,3ueoTboomKEQpI3r9z47Kg,0.0418,0.561,213720,0.653,0.0,7,0.347,-4.918,1,0.0349,91.961,4,0.496
nIyxezoO,Free,235,Florence + The Machine,english,https://www.jiosaavn.com/song/free/HiESSRFKWHw,https://c.saavncdn.com/331/Free-English-2022-20220420223618-150x150.jpg,https://aac.saavncdn.com/331/42127dd6c50f538e6137aa84ddf35af9_320.mp4,5BbdKBZO0TH0GhfxUfyhL9,0.217,0.877,162053,0.517,0.0,2,0.143,-5.426,0,0.0706,119.996,4,0.255
mZ_712Fy,Born This Way,260,Lady Gaga,english,https://www.jiosaavn.com/song/born-this-way/HTI0BkUCcUo,https://c.saavncdn.com/569/Born-This-Way-2011-150x150.jpg,https://aac.saavncdn.com/569/c6003661241497389bed09be292fc8b8_320.mp4,6Z0R2EXRHRvILyOkYM4fYI,0.00387,0.586,260413,0.835,0.0,11,0.304,-5.117,1,0.146,123.936,4,0.492
WKTFBCea,Confident,205,Demi Lovato,english,https://www.jiosaavn.com/song/confident/JyM-dzZzUlI,https://c.saavncdn.com/199/Confident-Deluxe-Edition-English-2015-150x150.jpg,https://aac.saavncdn.com/199/a174cb4fb8878f459ea1d1a9a0b00ecb_320.mp4,3DXXKDbbZKyAZfNb96ST3q,0.00188,0.594,205746,0.749,0.000139,3,0.0869,-6.251,1,0.0677,130.064,4,0.344
c3skuOBC,Majesty,295,"Nicki Minaj, Labrinth",english,https://www.jiosaavn.com/song/majesty/E1sYWgF-dXA,https://c.saavncdn.com/188/Queen-English-2018-20180810054249-150x150.jpg,https://aac.saavncdn.com/188/f1ee217ac0b224e55190c00eddbb6308_320.mp4,08E0TIudwefGjA27W4zrnf,0.0351,0.559,267750,0.805,0.00125,10,0.122,-3.54,0,0.0703,80.087,4,0.286
kYWeIX7W,Irreplaceable,227,Beyoncé,english,https://www.jiosaavn.com/song/irreplaceable/GzE8VD1oAGQ,https://c.saavncdn.com/812/B-Day-2006-150x150.jpg,https://aac.saavncdn.com/812/1f35df0c42f5a0400ccf5293d0d43b37_320.mp4,6RX5iL93VZ5fKmyvNXvF1r,0.0293,0.447,227853,0.694,5.46e-06,7,0.167,-4.637,0,0.382,175.868,4,0.509
KOqkHRfO,Man! I Feel Like A Woman!,233,Shania Twain,english,https://www.jiosaavn.com/song/man%21-i-feel-like-a-woman%21/OycaWjxiUXw,https://c.saavncdn.com/485/Come-On-Over-International-Version-2010-150x150.jpg,https://aac.saavncdn.com/485/06ee3cc349b8e02421b56c34361cb5cd_320.mp4,6sxptembJVty4sNtcPMAVz,0.581,0.657,234493,0.639,0.0,10,0.278,-7.527,1,0.0412,124.882,4,0.674
jrDG_25C,Dangerous Woman,235,Ariana Grande,english,https://www.jiosaavn.com/song/dangerous-woman/GhovdisCAnA,https://c.saavncdn.com/722/Dangerous-Woman-English-2021-20210520054025-150x150.jpg,https://aac.saavncdn.com/722/b654a4cd24773cc768b949da83538f18_320.mp4,6RUhbFEhrvGISaQ8u2j2JN,0.0529,0.664,235947,0.602,0.0,4,0.356,-5.369,0,0.0412,134.049,3,0.289
0jgvtZ2z,Unstoppable,205,Ananya Birla,english,https://www.jiosaavn.com/song/unstoppable/QAIMRwBqBUk,https://c.saavncdn.com/037/Unstoppable-English-2019-20190924060932-150x150.jpg,https://aac.saavncdn.com/037/d38c42878520250fa6099a02e9be2831_320.mp4,1yvMUkIOTeUNtNWlWRgANS,0.112,0.468,217747,0.779,0.000373,9,0.101,-4.839,1,0.0779,173.799,4,0.26
sXeEXjsp,O Womaniya (Live),289,"Khushboo Raaj, Rekha Jha",hindi,https://www.jiosaavn.com/song/o-womaniya-live/AzAOdCxaREM,https://c.saavncdn.com/426/Gangs-Of-Wasseypur-Hindi-2012-20221212051137-150x150.jpg,https://aac.saavncdn.com/426/4e22b6e3665707c72aeab8e93532b805_320.mp4,1huBhQrh7Ki4G2D6yBz1FQ,0.377,0.817,289461,0.563,8.74e-05,1,0.0839,-6.419,1,0.0467,129.969,4,0.429
8xbMUMai,Patakha Guddi (Female Version),285,Nooran Sisters,hindi,https://www.jiosaavn.com/song/patakha-guddi-female-version/SBAJfCF9Vlo,https://c.saavncdn.com/685/Highway-2014-150x150.jpg,https://aac.saavncdn.com/685/c2abda154d8a566e6f7c21769d85779e_320.mp4,7jpmNt5iCtSdXuT1xEGp8O,0.25,0.814,285186,0.791,0.0,11,0.124,-5.057,1,0.0934,130.941,4,0.902
hQx3hMlB,Dhaakad,176,"Pritam, Raftaar",hindi,https://www.jiosaavn.com/song/dhaakad/GDkTAhx9W3E,https://c.saavncdn.com/480/Dangal-Hindi-2016-20200116120806-150x150.jpg,https://aac.saavncdn.com/480/878d71ebca578e140338cc692bd20bb7_320.mp4,49R9NWj85Qbgt1MGkuYDs3,0.0776,0.825,225862,0.724,0.0,0,0.267,-5.703,0,0.151,89.92,4,0.39
Yf2AcW4G,English Vinglis (Female Vocals),273,Shilpa Rao,hindi,https://www.jiosaavn.com/song/english-vinglis-female-vocals/KQ5ZcBdnA3Q,https://c.saavncdn.com/525/English-Vinglish-Hindi-2012-20221012225710-150x150.jpg,https://aac.saavncdn.com/525/7ed060b1afd93e259e7061dd190adfd8_320.mp4,4kobIvo0UwcqTawaDeZifm,0.931,0.34,134970,0.305,0.00101,2,0.117,-6.829,1,0.0436,83.718,4,0.563
MVpoxopZ,Hawa Hawai 2.0,178,"Kavita Krishnamurthy, Shashaa Tirupati",hindi,https://www.jiosaavn.com/song/hawa-hawai-2.0/PT4bXgxfR2k,https://c.saavncdn.com/962/Tumhari-Sulu-Hindi-2017-20171104121110-150x150.jpg,https://aac.saavncdn.com/962/dd8f4646d6c3a2d9d14c897c0d1b7f04_320.mp4,68pyYudVJIEOvr93rCYWSJ,0.05,0.794,178352,0.781,0.0151,6,0.139,-4.854,0,0.0536,102.982,4,0.836
uTKfRJBj,O Gujariya,262,"Amit Trivedi, Nikhil D'souza, Shefali Alvares",hindi,https://www.jiosaavn.com/song/o-gujariya/BTwgVyZ6dVk,https://c.saavncdn.com/125/Queen-2014-150x150.jpg,https://aac.saavncdn.com/125/f6ab9393c2d3c9af50d65cb528eecb9b_320.mp4,5WROsOknlI6TSo4zrlu6ki,0.0174,0.612,261558,0.858,6.95e-06,8,0.258,-8.8,1,0.0545,139.966,4,0.281
Pu81did4,Jugni,191,"Krsna Solo, Mika Singh",hindi,https://www.jiosaavn.com/song/jugni/IB1TABBZUwc,https://c.saavncdn.com/032/Tanu-Weds-Manu-Hindi-2011-20221211151236-150x150.jpg,https://aac.saavncdn.com/032/215f69ef319c32086a1e920b66cb3d76_320.mp4,1oDiW43TrIrsHaSlF6BtpY,0.0776,0.761,193190,0.896,2.7e-06,11,0.124,-3.668,0,0.215,96.957,4,0.65
IQxl8BXs,Tareefan,186,"QARAN, Badshah",hindi,https://www.jiosaavn.com/song/tareefan/OTkTXUxyb0A,https://c.saavncdn.com/957/Veere-Di-Wedding-Hindi-2018-20180531-150x150.jpg,https://aac.saavncdn.com/957/0cc1c42db275b8b004baffe7bc331eb4_320.mp4,38fyfLQMYfsrspaWvqE4Js,0.0661,0.772,202193,0.357,0.0,6,0.177,-9.058,1,0.184,84.998,4,0.684
HT_XQ2kB,Badal Pe Paon Hain,243,"Hema Sardesai, Salim-Sulaiman, Jaideep Sahni",hindi,https://www.jiosaavn.com/song/badal-pe-paon-hain/ODw0aSUCXHE,https://c.saavncdn.com/620/Chak-De-India-Hindi-2007-20190329150809-150x150.jpg,https://aac.saavncdn.com/620/b9c8cd2ce6f04abfbbf580cf381eb64a_320.mp4,2aHz87L2Z4a0ZEQ7vMlH8z,0.0717,0.649,243931,0.788,0.00232,9,0.0936,-9.607,1,0.0373,104.999,4,0.869
hG9gnvNF,Love You Zindagi,231,"Amit Trivedi, Jasleen Royal",hindi,https://www.jiosaavn.com/song/love-you-zindagi/GC9SVhpGeXU,https://c.saavncdn.com/494/Dear-Zindagi-Hindi-2016-150x150.jpg,https://aac.saavncdn.com/494/24cd7b112ef18c192890031e6bd2b21a_320.mp4,6k3XXCE1ZzwevQlxf8dNaw,0.06,0.688,232505,0.701,0.0301,3,0.271,-7.505,1,0.0298,110.019,4,0.385
AFdieEJ8,Jiya Re,318,"Neeti Mohan, Sofia Ashraf, A.R. Rahman, Gulzar",hindi,https://www.jiosaavn.com/song/jiya-re/MS4PWBF1fQs,https://c.saavncdn.com/024/Jab-Tak-Hai-Jaan-Hindi-2012-20190329150717-150x150.jpg,https://aac.saavncdn.com/024/636458df7eb4cb44b1e6e6566b1da871_320.mp4,21Af1fetSINZpmAS3si8DW,0.049,0.712,319216,0.718,2.02e-05,11,0.128,-8.286,0,0.0444,106.012,4,0.59
3NuJybNg,Ziddi Dil,286,Vishal Dadlani,hindi,https://www.jiosaavn.com/song/ziddi-dil/QyYeew1SeVQ,https://c.saavncdn.com/988/Mary-Kom-Hindi-2018-20180516-150x150.jpg,https://aac.saavncdn.com/988/84805c20e35fadb6910485c97f6f0538_320.mp4,0mACGvgvCcwjfJCPFLeabh,0.0141,0.666,286093,0.833,8.12e-06,11,0.111,-7.48,0,0.0451,99.007,4,0.541
ZS84K1An,Kudi Nu Nachne De,172,"Vishal Dadlani, Sachin-Jigar",hindi,https://www.jiosaavn.com/song/kudi-nu-nachne-de/KjtTBT8Bdl0,https://c.saavncdn.com/428/Angrezi-Medium-Hindi-2020-20200325154326-150x150.jpg,https://aac.saavncdn.com/428/05e5ace4211c4dc1e19109b6b6f29be8_320.mp4,4YIhJmihoXwjtbY4vsV9Nh,0.175,0.834,172382,0.688,0.0,9,0.174,-7.494,1,0.0653,117.949,4,0.876
xpU__V1e,Mardaani Anthem,228,"Sunidhi Chauhan, Vijay Prakash, Salim-Sulaiman, Kausar Munir",hindi,"https://www.jiosaavn.com/song/mardaani-anthem/CBg,bitmBlY",https://c.saavncdn.com/957/Mardaani-Anthem-Hindi-2014-150x150.jpg,https://aac.saavncdn.com/957/87904aa75e0a89dcc1897e60eb6d5612_320.mp4,4WLeyA2WjHmrKLLdr6YZ4M,0.43,0.51,228702,0.844,0.0,9,0.0454,-2.321,0,0.335,91.2,4,0.575
acsFFf9c,Banno,196,"Brijesh Shandllya, Swati Sharma",hindi,https://www.jiosaavn.com/song/banno/EQsYdzJWDlA,https://c.saavncdn.com/429/Tanu-Weds-Manu-Returns-Hindi-2015-20221012235936-150x150.jpg,https://aac.saavncdn.com/429/45bde3fea567e3de06942177239f8be7_320.mp4,4BxzNZpcm1j3JczZzGNe2k,0.318,0.662,305280,0.896,0.0,5,0.186,-5.311,0,0.251,90.622,4,0.79
fnGUaWLw,Jhalli Patakha,184,Sunidhi Chauhan,hindi,https://www.jiosaavn.com/song/jhalli-patakha/FgYsZBVne0Q,https://c.saavncdn.com/503/Saala-Khadoos-Hindi-2016-150x150.jpg,https://aac.saavncdn.com/503/7a736fc19c7ec8dd55c14852bdadfd21_320.mp4,3VCpyAlgMWyN6vKiCUF1JQ,0.67,0.927,183439,0.607,0.000174,9,0.0963,-7.482,1,0.42,130.05,4,0.956
yELpzBFI,Main Albeli,301,"A.R. Rahman, Kavita Krishnamurthy, Sukhwinder Singh",hindi,https://www.jiosaavn.com/song/main-albeli/CS0nQQ5ycXo,https://c.saavncdn.com/686/Zubeidaa-Hindi-2000-20190516150546-150x150.jpg,https://aac.saavncdn.com/686/1d0a24c264eaf77864b9508e49e2ad7f_320.mp4,6t58JkcsNMIZAJrtwmGa8M,0.172,0.769,301533,0.499,0.0,7,0.0844,-9.76,1,0.143,132.994,4,0.517
DdicV03L,NAARI,162,Neeti Mohan,hindi,https://www.jiosaavn.com/song/naari/NAwCUiIABH8,https://c.saavncdn.com/070/NAARI-Hindi-2022-20220222125459-150x150.jpg,https://aac.saavncdn.com/070/dba1dfe28eea4d5d0661f6050b0429e5_320.mp4,0ZiQT9GM39y7AxjvUJeejL,0.444,0.801,267289,0.916,0.00758,11,0.249,-5.735,0,0.0411,109.998,4,0.804
6x3V7yxv,Bharat Ki Beti,260,Arijit Singh,hindi,https://www.jiosaavn.com/song/bharat-ki-beti/RhBYZ0NJT0U,https://c.saavncdn.com/484/Gunjan-Saxena-The-Kargil-Girl-Hindi-2020-20200811180532-150x150.jpg,https://aac.saavncdn.com/484/a5c313ee9ba5ccf973ed484a1f5b1d60_320.mp4,2Uzo5AfUWt1FiZ52vWo7H7,0.454,0.526,260250,0.394,0.000252,0,0.113,-7.24,1,0.0252,79.992,4,0.447
oK1_AlhC,"For Aisha (Featured in ""The Sky Is Pink"")",358,"EVAN GIIA, MEMBA",english,https://www.jiosaavn.com/song/for-aisha-featured-in-the-sky-is-pink/HyNabjVcX3A,https://c.saavncdn.com/655/For-Aisha-Featured-in-The-Sky-Is-Pink--English-2019-20191220225727-150x150.jpg,https://aac.saavncdn.com/655/69ef29a2711264e809e648c243db11d1_320.mp4,6rfahvufEQDIVTHJIU2QQB,0.063,0.568,357931,0.622,0.0018,4,0.56,-6.548,1,0.109,76.984,4,0.109
I8qK7AEw,Hymn for the Weekend (Seeb Remix),212,Coldplay,english,https://www.jiosaavn.com/song/hymn-for-the-weekend-seeb-remix/OVAaekNxckQ,https://c.saavncdn.com/890/Hymn-For-The-Weekend-Seeb-Remix-English-2015-150x150.jpg,https://aac.saavncdn.com/890/ef465074260de13bc86a254b0db92f9a_320.mp4,6s3GEN8wK0OMzzzZbXj0fu,0.00868,0.565,212647,0.849,4.68e-06,0,0.12,-3.516,0,0.0517,102.034,4,0.427
qeLYOknL,Magenta Riddim,195,DJ Snake,spanish,https://www.jiosaavn.com/song/magenta-riddim/AQ0naDtbWX8,https://c.saavncdn.com/341/Carte-Blanche-English-2019-20190917204015-150x150.jpg,https://aac.saavncdn.com/341/ddb1ee6ecc7b83d068eac3ac14da4d71_320.mp4,3dsyqPDiWYYilRZNBxgxHE,0.000393,0.602,194490,0.892,0.813,10,0.304,-3.66,0,0.0672,102.047,4,0.57
EB20LPkr,Rain On Me,182,"Lady Gaga, Ariana Grande",hindi,https://www.jiosaavn.com/song/rain-on-me/NSpZAThgXEE,https://c.saavncdn.com/095/Chromatica-English-2020-20200529000826-150x150.jpg,https://aac.saavncdn.com/095/cbfa85c36e3d853b1431e260932e0d44_320.mp4,7ju97lgwC2rKQ6wwsf9no9,0.021,0.672,182200,0.855,0.0,9,0.323,-3.764,1,0.0397,123.056,4,0.646
pnjNHcGz,Cold Water,185,Major Lazer,english,https://www.jiosaavn.com/song/cold-water/AAYBfzxTcEk,https://c.saavncdn.com/029/Major-Lazer-Essentials-English-2018-20190211194203-150x150.jpg,https://aac.saavncdn.com/029/cc8a0e8f0fadbb2321ff3009ce8d2933_320.mp4,7zsXy7vlHdItvUSH8EwQss,0.0736,0.608,185360,0.798,0.0,6,0.156,-5.092,0,0.0432,92.943,4,0.501
TnGLLWUr,In Da Getto,130,"J Balvin, Skrillex",spanish,https://www.jiosaavn.com/song/in-da-getto/JAYsfThnYkE,https://c.saavncdn.com/776/JOSE-Spanish-2021-20210909093528-150x150.jpg,https://aac.saavncdn.com/776/754d4d5335e7595cb9feb0833014465e_320.mp4,63aj87TQG6F3RVO5nbG2VQ,0.025,0.915,131067,0.72,1.42e-05,8,0.0942,-3.126,1,0.0459,126.986,4,0.631
X_eub8Uy,Every Color,234,"Louis The Child, Foster The People",english,https://www.jiosaavn.com/song/every-color/KDcORBYIYko,https://c.saavncdn.com/456/Every-Color-English-2020-20200304001057-150x150.jpg,https://aac.saavncdn.com/456/097c970b1c4874ba6f96ff96ef7288e3_320.mp4,5wrmiwRiM8v52XuVElTm0k,0.018,0.771,234857,0.747,0.0024,5,0.343,-4.858,1,0.059,124.985,4,0.333
5UYzOXC4,Wet It Up,138,Major Lazer,english,https://www.jiosaavn.com/song/wet-it-up/RT0ySztodAc,https://c.saavncdn.com/027/Soca-Storm-Portuguese-2020-20200129152822-150x150.jpg,https://aac.saavncdn.com/027/9623d1f72d36f7bc8bff4e897d3dfae5_320.mp4,1O4MASsMysbOjhrH2ZWJgB,0.0135,0.807,160589,0.65,1.82e-05,1,0.0798,-6.549,1,0.356,170.177,4,0.727
2eaCHxLI,True Colors,228,Zedd,english,https://www.jiosaavn.com/song/true-colors/Qg0KcjxIe3o,https://c.saavncdn.com/791/True-Colors-English-2015-150x150.jpg,https://aac.saavncdn.com/791/60feb082ebe16787d5484e2acf607cf7_320.mp4,2QRvliBEcGIEgTrjVfxmXo,0.345,0.603,206035,0.404,0.0,1,0.204,-9.396,1,0.265,76.73,4,0.624
tMfxIr-m,Chasing Colors (feat. Noah Cyrus),195,"Marshmello, Ookay",english,https://www.jiosaavn.com/song/chasing-colors-feat.-noah-cyrus/BCUNST1CGl4,https://c.saavncdn.com/139/Chasing-Colors-feat-Noah-Cyrus--English-2017-150x150.jpg,https://aac.saavncdn.com/139/adaec383ac6b198b79dbef3bba543fd2_320.mp4,1VxogbO6bfygdfaCnE9oLb,0.000483,0.573,195200,0.951,0.00451,3,0.172,-1.376,0,0.0421,150.063,4,0.408
N7EUn1iD,Colours,242,Calvin Harris,english,https://www.jiosaavn.com/song/colours/Pl8uZBoBXnc,https://c.saavncdn.com/227/I-Created-Disco-English-2007-150x150.jpg,https://aac.saavncdn.com/227/2dd3f8a30d83a5d2bb2fea63b7631de1_320.mp4,6gSKswfcoWvaadqvuMF3Y7,0.0211,0.529,257787,0.83,0.0,6,0.0983,-5.428,1,0.0397,93.933,4,0.318
